id,tenant_id,name,key_hash,scopes,last_used_at,expires_at,is_active,created_at,updated_at
2053c8a6-197e-4663-bd31-b21e1fbf3e94,c261d781-1db5-4cbc-9731-8a55fa469d23,webhook,ak_f4aac7cd18dfd0fd60f63dce7be90455daa0e3eb57de0e028e3d35c3143db529,"[""documents:write"",""chat:write"",""analytics:read"",""agents:write""]",2025-11-29T09:36:55+05:30,2026-11-20T09:36:55+05:30,true,2025-11-20T09:36:55+05:30,2026-03-05T09:36:55+05:30
6ec5436d-4bfb-4dd0-9df6-bdfade850dec,0acc7c3b-393b-45d6-b26a-39b223ea7643,staging,ak_d2a552dd9f99bd6dd3c315ba829818d7b746d757eb61466f68d51756dec573b4,"[""analytics:read"",""documents:write""]",2026-01-29T15:57:56+05:30,,true,2026-01-25T15:57:56+05:30,2026-05-06T15:57:56+05:30
f3f2fecd-2182-4ad8-9262-745034903b01,5c904994-65fb-4d6c-87fe-8ea7fbb4aebc,analytics-export,ak_c1dea1413635306a1fba4f9cd9a4bb09b510a298e5ee06239c62750ed1b8905d,"[""analytics:read"",""agents:read""]",2026-05-27T05:52:30+05:30,,true,2026-04-17T05:52:30+05:30,2026-05-19T05:52:30+05:30
c2462580-ee59-48a4-a611-c4a15a092099,00c7dadc-5f1e-4a58-b4f4-baee491ebddd,staging,ak_937113cea99f4b4d63d969597b547c32b9a97cce7556226c1fd3a424a1d44c73,"[""agents:write"",""documents:write"",""agents:read""]",2026-06-06T12:21:47+05:30,,true,2026-05-01T12:21:47+05:30,2026-06-22T18:00:00+05:30
e9c3ae3b-2f4b-4b59-a760-f55412968e0e,805fec36-6002-46d0-9776-5fea404821fb,webhook,ak_e923b82d3bf1eb8868cbf88741ce44604dacd7c73a2cfdc30d28898f86e3a1f3,"[""analytics:read"",""documents:write"",""agents:read"",""chat:write""]",2025-09-11T02:39:07+05:30,2026-08-26T02:39:07+05:30,false,2025-08-26T02:39:07+05:30,2025-12-18T02:39:07+05:30
fdeda23f-e912-44d9-930e-9b84df93c0aa,374adfb7-929d-4377-be97-889e3a7362aa,production,ak_5bc6ded2f337f57ce05106bf8104907ee5118a360d995a442ca8e73300572f67,"[""agents:read"",""analytics:read""]",2025-12-13T02:50:41+05:30,2026-10-17T02:50:41+05:30,false,2025-10-17T02:50:41+05:30,2025-10-25T02:50:41+05:30
83be7cf6-fff5-4c64-8cdd-e6394a649a79,e1d4c5f6-d51f-439c-bff5-a94f60450b28,staging,ak_8ae6961149869fd183b7ab00c4d7f5e1aad9a601dd9d6f15301b93297dae1a07,"[""agents:write"",""agents:read"",""documents:write"",""analytics:read""]",,2026-10-29T14:35:02+05:30,true,2025-10-29T14:35:02+05:30,2025-12-15T14:35:02+05:30
231d0847-c643-4c9a-9b7b-dc3bb55bd84a,0cb87847-1ae5-46e8-9f2a-3a1b3a4249fe,analytics-export,ak_3d27dfc7f5b918956ab3ef215aa6b44025cc236bcaef98d2839b3eed380f6fa5,"[""analytics:read"",""agents:write"",""documents:write""]",2026-04-16T03:15:05+05:30,2027-04-04T03:15:05+05:30,true,2026-04-04T03:15:05+05:30,2026-05-23T03:15:05+05:30
70ce89ae-92c4-4cab-9655-d94604b721d8,d63ff944-6e9e-47da-be2a-2d38b070ba13,webhook,ak_4d2237fd75b5d7e996fbedea2cfe1ec0a68c280159f4afec76a88573901a2f05,"[""chat:write"",""agents:read"",""agents:write"",""documents:write""]",2025-08-05T10:47:09+05:30,2026-06-30T10:47:09+05:30,true,2025-06-30T10:47:09+05:30,2025-08-03T10:47:09+05:30
1b9ae1a0-35ac-4646-83d5-c4251b890484,0ccee4aa-014e-4c9a-ad83-540148b3bec5,webhook,ak_b256718e724fe3bd4a8ff7d55697ca55247a88259c8dcdf36dbee347b417df24,"[""agents:read"",""agents:write"",""analytics:read""]",2026-06-28T23:49:04+05:30,2027-05-25T23:49:04+05:30,true,2026-05-25T23:49:04+05:30,2026-06-05T23:49:04+05:30
9392ab11-e446-45cc-9640-e718d4338066,c8aee9f0-69cd-49ec-94d0-1284e6d8c412,webhook,ak_9fee97a8c829a34ada4090400c4a679e692555b88f744fd1c848ad651e95a241,"[""chat:write""]",,,false,2025-08-12T10:22:38+05:30,2025-10-08T10:22:38+05:30
35c7ad38-6f7f-422c-8ef5-5f4f98d01215,5117d342-390e-46e5-a787-aec7336fa762,analytics-export,ak_855093085cdba64e85ccd2cc01170db6c315300295d4c2a1e38125ce322c619a,"[""agents:write""]",2025-10-02T14:17:59+05:30,2026-09-30T14:17:59+05:30,true,2025-09-30T14:17:59+05:30,2025-11-15T14:17:59+05:30
98c38dde-0eec-47c9-bb28-a928d3f3f93f,1f8cbdd2-cf35-43d9-b182-c080c21cafcb,production,ak_062c75ff9bf5709840a7d2538dc27c9e429fed1e1eacb3c8f122153cdf6f778e,"[""documents:write"",""agents:read""]",2026-06-18T08:51:38+05:30,,true,2026-05-23T08:51:38+05:30,2026-06-14T08:51:38+05:30
5202121f-e3b2-4abf-8c74-86ab35090718,b506a611-7e8b-4b78-973d-86c427767bc4,webhook,ak_ba04e6a041e18cda1bb0357ee327f0958ac1fbd35e5d052ed4cd125caabe171c,"[""chat:write""]",2026-06-03T06:37:26+05:30,,true,2026-05-02T06:37:26+05:30,2026-06-22T18:00:00+05:30
71fca54c-ea87-44c8-a52b-e90ddf05f00e,0b37327b-df0c-456b-b52e-a28208016332,mcp-gateway,ak_f82acd41cf7c04852f2a9b5bd57831650f3295af67d123004f419ba3f1708efc,"[""documents:write"",""analytics:read""]",2026-06-04T14:18:56+05:30,2027-04-19T14:18:56+05:30,true,2026-04-19T14:18:56+05:30,2026-06-22T18:00:00+05:30
69f28684-1349-450e-baab-82855496d80a,93538d78-4cbf-44dc-8f21-bd93af0fda8d,mcp-gateway,ak_6cb210a7a34fbe59d6962b514323fb55bac9a1097d9e554bc7af045e85228d3b,"[""documents:write"",""analytics:read"",""agents:read""]",2025-11-03T07:57:27+05:30,2026-09-07T07:57:27+05:30,true,2025-09-07T07:57:27+05:30,2025-10-12T07:57:27+05:30
f19a8b73-e06a-4d1e-b870-2ffb14a2bed5,9ca9282c-b224-4f59-9f04-a406392e3221,staging,ak_01e49345f942dd4341ee7afd6d4f941f36cc569440aa59dfe40ae801974b9307,"[""analytics:read"",""agents:write"",""documents:write"",""agents:read""]",2026-04-16T19:07:16+05:30,2027-03-23T19:07:16+05:30,true,2026-03-23T19:07:16+05:30,2026-06-22T18:00:00+05:30
7ae7ee9b-44d6-41bb-af86-ce785e92e7a9,1e708f22-34d4-4662-9379-b3c72737b5a2,staging,ak_03d8a5f7cdcdf43c0970219eac31631bf9cdd5abc36add206fe65f4b3394f28e,"[""chat:write"",""agents:write"",""agents:read""]",2025-09-05T03:50:01+05:30,2026-08-20T03:50:01+05:30,true,2025-08-20T03:50:01+05:30,2025-08-26T03:50:01+05:30
f7bee9fb-0167-491a-ac5f-82af6a50a004,0913851b-f8cb-4e8c-81d3-06ec84d23f14,webhook,ak_839d5bdff0a39c6e4e321bd97c86187be1472d8adf960cf0fe74ed3d022108c8,"[""documents:write"",""analytics:read"",""chat:write"",""agents:write""]",2025-11-09T05:27:19+05:30,2026-10-05T05:27:19+05:30,true,2025-10-05T05:27:19+05:30,2026-01-20T05:27:19+05:30
c5cba01b-d8c2-424e-b92d-3ad0d89d473e,b7a68eb5-cf08-473e-917c-c0cb8b28c395,analytics-export,ak_6e247c5db6e796452220978ae3c4aa61fe2c480cfd8f726f113929e40c620de4,"[""chat:write"",""analytics:read""]",2025-12-30T11:38:22+05:30,2026-11-16T11:38:22+05:30,true,2025-11-16T11:38:22+05:30,2026-02-18T11:38:22+05:30
07d1eae7-4222-4327-89ac-37a56874bd27,831d1882-0344-4c83-ada5-952bf09ba291,mcp-gateway,ak_94f755d94250f5c523dfc81e049c319fcd71f48ab09a49515b3e829509ade87d,"[""chat:write"",""agents:write"",""analytics:read"",""documents:write""]",2025-10-28T06:16:55+05:30,2026-10-14T06:16:55+05:30,true,2025-10-14T06:16:55+05:30,2026-02-03T06:16:55+05:30
9d7d16cf-18e6-4813-bc41-58eadbf87876,e11ec3f3-cbca-4b2c-ae6c-25660b775ef3,webhook,ak_375c04103c0921b8f4f3276ba53408aad5d346250a37f439d885a4b49fc05690,"[""agents:read"",""chat:write"",""documents:write""]",2026-05-05T06:01:31+05:30,2027-03-31T06:01:31+05:30,false,2026-03-31T06:01:31+05:30,2026-04-30T06:01:31+05:30
b0da9f3e-3a10-4ad9-aee6-003efd95228d,93fca07e-af9b-492f-824a-d2634b28bb6a,staging,ak_67de62eaa0317c82458297975a5f7cfcf7fe5c97f8c0322ce8e62bc652623c65,"[""documents:write""]",2025-12-22T11:12:25+05:30,,false,2025-12-09T11:12:25+05:30,2026-01-12T11:12:25+05:30
6af11216-2962-43d4-896b-cfdbc5ada166,172cb065-369d-4a39-9f44-d51c3a7c24f5,webhook,ak_14e0c1ed5a339ec368af813091760c32a6282214362d54245f475f34be2673f6,"[""chat:write"",""agents:read""]",2025-12-05T05:03:57+05:30,2026-12-04T05:03:57+05:30,true,2025-12-04T05:03:57+05:30,2026-01-20T05:03:57+05:30
e7ab6d9d-3c78-4b8e-b034-f67c50ed8290,78106a79-9ed8-42c7-be1d-c34fdcdf2829,webhook,ak_9793b5acaae495c925a4f64081322f7cb01d90763224f4959274d5403f03f22e,"[""analytics:read"",""agents:write"",""chat:write"",""agents:read""]",2026-02-19T13:43:46+05:30,,true,2026-01-16T13:43:46+05:30,2026-02-22T13:43:46+05:30
c7b5c1ea-110f-45a4-96b4-fa797d8a9551,99bc2f28-2b8b-4258-9114-6faa4c088471,analytics-export,ak_37c06a709321811dbfa9419c9b48a0bc4142eae57feeeb9da712dfb95652cebc,"[""documents:write"",""chat:write"",""agents:read""]",2025-09-24T12:19:20+05:30,2026-09-11T12:19:20+05:30,true,2025-09-11T12:19:20+05:30,2025-09-19T12:19:20+05:30
559987b2-a8fb-421a-b602-f2e2bf600ed3,7568ad87-c27d-4642-a42c-57bb0fe6cad8,staging,ak_7a6168d75f6cb2772e769c6a8157dac80a31f68c72e02feecce6473faae3fb09,"[""agents:write""]",2026-04-15T11:50:02+05:30,2027-03-01T11:50:02+05:30,true,2026-03-01T11:50:02+05:30,2026-04-17T11:50:02+05:30
bd05e48a-9141-4ca2-9182-d35ba64c53b2,531f38a4-3489-41c8-8993-d5237600358b,staging,ak_e25f470694ad7ec18f4c0adebbf9c19637a4efc2a5026f73b1769ba749b5263c,"[""analytics:read"",""chat:write""]",2026-05-25T10:25:20+05:30,2027-03-31T10:25:20+05:30,true,2026-03-31T10:25:20+05:30,2026-05-15T10:25:20+05:30
98c1769b-10a1-43d8-9fb4-57ebfc13e83c,c1c1ba4c-1e81-4c2d-a701-06d2ba3d0342,staging,ak_e08ffa946d8fefaff873d306777ed5b92334ac95e6f635ae0000af90ae9f228d,"[""analytics:read"",""chat:write"",""documents:write""]",2026-08-03T15:45:18+05:30,2027-06-06T15:45:18+05:30,true,2026-06-06T15:45:18+05:30,2026-06-22T18:00:00+05:30
f80b5912-cc60-4705-8947-0083bd23ed1b,76c96fe8-8dd3-4ba6-82f5-a66c0564351e,staging,ak_0cf084f83f9477ba011b819217817b664a89097540f9dc6aed4d68abca0655de,"[""analytics:read""]",2025-10-12T03:56:29+05:30,2026-09-19T03:56:29+05:30,true,2025-09-19T03:56:29+05:30,2025-11-10T03:56:29+05:30
65d1a9c9-5c11-42bb-86eb-1a3c002a8ace,3b02ef60-54d7-4cb0-9ae1-94149f1c43ab,staging,ak_f88dd2769381b41f3475b7fcc0b65180af118bb3d57e57409e6bade73a0702a1,"[""chat:write"",""agents:write"",""documents:write""]",2026-01-26T02:32:12+05:30,2026-12-19T02:32:12+05:30,false,2025-12-19T02:32:12+05:30,2026-04-14T02:32:12+05:30
490be67f-3adf-4c19-b1af-2f5922719cde,8d7e068b-dc36-4753-8a15-4948d873f748,production,ak_0d0490a0fafec6e4324b49d678f8daeeb2d0d57471188c4332aa122baa79b193,"[""analytics:read"",""agents:read"",""documents:write""]",2026-05-25T05:46:51+05:30,2027-05-16T05:46:51+05:30,true,2026-05-16T05:46:51+05:30,2026-05-19T05:46:51+05:30
2ff7d6ba-5f68-44c3-97fc-bcb9bf043b52,0713630a-5c7d-4029-9a31-e0bd31353f62,staging,ak_4bfd02674d1737d97d40fe96a4acb7dea42a003d0cd5f00c29b50e280caf15e9,"[""analytics:read"",""documents:write"",""agents:write""]",2025-10-21T09:20:56+05:30,2026-09-06T09:20:56+05:30,true,2025-09-06T09:20:56+05:30,2025-10-11T09:20:56+05:30
640f772b-c4ff-4eef-be9b-64d367212394,2f05105c-3d2f-414c-a18a-b85dbd4e7b5a,webhook,ak_05483da75caa2bf0bfdbaf7180d9a7a1072623cdf23e6d62cb7916d76b6b9a4b,"[""chat:write""]",2025-07-22T03:09:41+05:30,,true,2025-07-02T03:09:41+05:30,2025-08-22T03:09:41+05:30
93515620-8935-49e8-a99f-b0519f0d83a6,0e1da852-1e18-421c-b3bc-2e05b28cc0c1,production,ak_d8e66ad28a8b3694b222f465ceb683ab33a9c69beb48e29d6de3aac90b2654c4,"[""agents:read"",""chat:write""]",2025-12-16T09:30:20+05:30,,true,2025-10-26T09:30:20+05:30,2025-12-08T09:30:20+05:30
d1979ee3-9a22-4b95-ab3a-d293e65f277d,50dac64f-9360-4cef-8c15-0e1231ca513a,webhook,ak_916f211ac614f29a2e96c6070293d72d0b9ccfe213509e91bc3ad940596c5b7f,"[""agents:read""]",2025-11-11T07:18:20+05:30,,true,2025-10-18T07:18:20+05:30,2025-12-23T07:18:20+05:30
eac93b2b-b2b3-43a0-9a3f-8239a335df48,05d4ee7b-dede-4023-960c-9eb49da69282,staging,ak_d5891b3a672de65cef54fb430b3f54e5773e12bbe3736f2f039250ebf5de269d,"[""documents:write""]",2025-07-25T10:46:00+05:30,2026-07-19T10:46:00+05:30,true,2025-07-19T10:46:00+05:30,2025-11-11T10:46:00+05:30
67413227-5a98-4491-84f2-775ff161427d,129d2e06-3dfd-48fb-bd62-b31d380eafdd,analytics-export,ak_8fc23528430acaca9ca9ca4d2c6f0427ef5c3160d1e9f46fb3788180ef6d3a1c,"[""analytics:read"",""chat:write"",""documents:write""]",2025-09-08T09:15:52+05:30,2026-09-02T09:15:52+05:30,true,2025-09-02T09:15:52+05:30,2025-11-05T09:15:52+05:30
92f4c4a2-07c9-4656-904d-549883543a88,11856922-a267-450e-bf00-3b40b6c1bc03,webhook,ak_fb5f85178639efe76e3aba9b86160ec97c913141d8e1c073cdba6adcfb2b2f4f,"[""chat:write"",""agents:write"",""analytics:read""]",2025-08-09T09:50:49+05:30,2026-07-04T09:50:49+05:30,true,2025-07-04T09:50:49+05:30,2025-09-25T09:50:49+05:30
c87471a3-2ee4-4e2e-9737-0375360d19a5,9167f82e-0f7a-4d71-bdf9-19c9ab4ab8f3,production,ak_14feb8b4513a3fb31ca304c9cc735c2d034fd503ee6c02f3ba3cd8e5f2ce619c,"[""chat:write"",""documents:write"",""agents:write"",""agents:read""]",,2027-01-04T09:04:49+05:30,true,2026-01-04T09:04:49+05:30,2026-03-19T09:04:49+05:30
d817b9e2-51b1-49a3-963b-1a926d65cdcf,a92f53bc-be8d-449d-a840-093f28650066,production,ak_4eb00b543208daf6585e6bd12183060f6c21351051a15a91808032692c868be7,"[""analytics:read"",""chat:write""]",2025-12-05T09:07:48+05:30,,true,2025-10-12T09:07:48+05:30,2025-10-24T09:07:48+05:30
b581e2f4-1bc1-458f-a6cf-b1f3e77c0dad,723ad2dd-b46a-4d28-82fd-5082daffa2ef,production,ak_9da220f6d1db593942f98ea110d2a163f2ac8155d704db6141339f4cf4c6f7c8,"[""analytics:read"",""agents:write"",""agents:read"",""documents:write""]",,2026-12-14T19:26:37+05:30,true,2025-12-14T19:26:37+05:30,2025-12-29T19:26:37+05:30
ee5e6bf0-a462-4598-94af-cca63f3f2dc3,fcd23e8e-d325-426a-9c82-cc6e6233148b,production,ak_fc82ecc54654337608abb1eb556211c5bc7c7ac21fff5a169dd6f99f9984336e,"[""agents:write"",""documents:write""]",2025-10-20T13:23:08+05:30,2026-09-24T13:23:08+05:30,true,2025-09-24T13:23:08+05:30,2025-12-19T13:23:08+05:30
4754af8a-a2db-4ae7-90de-aa8b0be93a1b,fb104f16-7c23-4aa4-8c37-e0773aeb21fc,production,ak_1625bba208e13ffa5246c852bcb589a2c8b8c29cac1944c4dc8f16f42c97628b,"[""documents:write""]",,2027-02-05T07:22:24+05:30,true,2026-02-05T07:22:24+05:30,2026-05-09T07:22:24+05:30
ea4e67ec-af36-429c-a4ab-d386eae33c1b,53a8ad01-21aa-4d8d-8b10-72f75aaf8267,production,ak_60870ef5f8b384b23b7769753d1a96f71d402a44e9c315458eb197f59c86367a,"[""chat:write"",""agents:read"",""agents:write""]",2025-12-07T07:47:42+05:30,2026-10-19T07:47:42+05:30,true,2025-10-19T07:47:42+05:30,2025-11-01T07:47:42+05:30
d6fc6426-e39d-4a22-9a87-bcbab58f5c19,bbc89d72-ae6d-440c-991c-33385fe43369,staging,ak_79d8b4ce209726548416a573ed343689a0a518209461ab6f01221c015ea8801b,"[""chat:write"",""documents:write""]",2026-05-30T06:24:31+05:30,,true,2026-05-10T06:24:31+05:30,2026-06-22T18:00:00+05:30
843d5574-5a9e-4b97-8356-b62805e5e62e,167c866e-7614-4c1b-a7cd-4e55cd14b5d5,production,ak_cc3601561002a30b60c12695571a9673c2a6b9376f84a10a8bdd5fbb5396df92,"[""chat:write""]",2025-08-28T02:58:58+05:30,,true,2025-07-30T02:58:58+05:30,2025-11-09T02:58:58+05:30
dc8ad00e-597e-4fe0-bcc9-867c08f8ae53,3897a65a-fd1f-43a5-b827-4bc2ec882392,production,ak_faa652c3bdb5dcb2ba04945010815a8ee50af11fbf198625a06dc13000a03a70,"[""chat:write"",""agents:read"",""documents:write"",""agents:write""]",2026-01-23T11:07:59+05:30,,true,2026-01-09T11:07:59+05:30,2026-04-27T11:07:59+05:30
e2dc8d49-dcc0-4bd4-a4a0-d8a48bff84a8,2a99640a-9a40-4185-963c-ebd873252b8d,webhook,ak_96b2e5a3d044a02518dde08848d85a39801441706f90fa474c84aa588e274516,"[""agents:write""]",2025-08-15T05:21:44+05:30,2026-08-12T05:21:44+05:30,true,2025-08-12T05:21:44+05:30,2025-10-20T05:21:44+05:30
daee3f5e-733f-45d6-9ab6-89638775d411,70fbe24c-e069-45f5-85fd-7569709fa123,mcp-gateway,ak_ff747dd50b03c73d9ecda2a2f8ff043cdf5d5a7c41fbd96fa065dcb327ac84d6,"[""chat:write"",""documents:write"",""agents:read"",""agents:write""]",,2026-07-27T05:17:35+05:30,true,2025-07-27T05:17:35+05:30,2025-08-16T05:17:35+05:30
367cf4c7-5ad9-4808-99b0-9282de3fdd2b,d3284272-07e3-43f2-967d-3be1be8cb685,production,ak_f7d861c42b60cd98ceaafa4468ed0225721f8423b9c962230a568c84239c943f,"[""analytics:read"",""chat:write""]",2025-09-26T09:07:34+05:30,,true,2025-09-12T09:07:34+05:30,2025-11-02T09:07:34+05:30
d0bcce91-4bad-4e40-9015-4f23f805fbc2,8578df1b-3de0-4d05-90a5-946545ccbf17,staging,ak_a5c47f022638d0411bbb10d0779b554bb373dcd2954aec6657dd5f4d27e9e914,"[""analytics:read"",""chat:write"",""agents:write"",""agents:read""]",2026-04-09T08:33:37+05:30,,true,2026-02-22T08:33:37+05:30,2026-03-04T08:33:37+05:30
399470c7-e80c-4166-a923-de389272affb,c7ae3d6b-9e95-4ea8-a43d-3d88edd5a68e,mcp-gateway,ak_e781d7b485a85c4215122824f56d9fe8fc52e93d11fabf68bf78ff1634f4c514,"[""documents:write"",""analytics:read""]",2025-09-19T01:02:55+05:30,2026-08-11T01:02:55+05:30,true,2025-08-11T01:02:55+05:30,2025-10-06T01:02:55+05:30
bbf60a14-e814-47ca-8242-3b166147e14c,ba1f7777-7ab6-437b-8b94-b06768db5f4f,mcp-gateway,ak_9ae29a1a693d6cd29d328dd3b3edcb0bd1e76e504ea86cd7deaf9c5192a53bd0,"[""analytics:read"",""chat:write"",""agents:read""]",,,true,2025-10-23T13:08:35+05:30,2025-12-02T13:08:35+05:30
987d7a0d-1514-4881-9cbc-fecac9df9a38,114a7703-438d-439c-8d37-98858ce34bfe,mcp-gateway,ak_fbdfda4e3242dbf64261b0381d19436f62628c2ca9e0f031886b5b949839ff29,"[""analytics:read"",""agents:read"",""documents:write""]",2025-12-25T09:07:48+05:30,2026-11-23T09:07:48+05:30,true,2025-11-23T09:07:48+05:30,2026-03-05T09:07:48+05:30
2c15311c-88a0-4eaa-b1b5-52be1008df0e,c92297d1-9f71-434e-84df-7d4cb6692a7d,webhook,ak_6c4aedabe3af5d923040ff161390012352361115751041fccc75648cb06fdb66,"[""analytics:read""]",2025-08-27T00:50:39+05:30,,true,2025-07-10T00:50:39+05:30,2025-08-31T00:50:39+05:30
5e67b54b-2d3d-4fa0-a138-8be52b0d49c0,e1f1847a-5659-4311-a803-b013f0aac5fe,analytics-export,ak_ef136df506d44f899382b00341c84a5dd13e255622515934af017a5be0c96d6d,"[""agents:write"",""agents:read"",""chat:write"",""analytics:read""]",2026-04-17T01:03:13+05:30,2027-03-11T01:03:13+05:30,true,2026-03-11T01:03:13+05:30,2026-04-17T01:03:13+05:30
78c09b91-2877-4a8a-8dd1-dce2abe8ff05,8bafddd0-3574-4552-88d8-d20fbc53ad57,production,ak_c357335f97596f73288545b378e410c6bf4b421cc93b9073ad2668f64f4d73e8,"[""agents:write"",""analytics:read"",""documents:write""]",2025-11-02T12:20:19+05:30,,true,2025-10-22T12:20:19+05:30,2025-11-06T12:20:19+05:30
3d62beaa-f091-4397-be20-b2a1737dc5ae,9082febe-0e25-4ad6-952b-f4889790aac6,production,ak_194681aa3f7aebd7508c39f37403bf65b4193b9d7fd529341c1648f0511b6c3b,"[""analytics:read"",""agents:read"",""agents:write""]",2026-03-23T12:13:51+05:30,,true,2026-02-14T12:13:51+05:30,2026-04-01T12:13:51+05:30
5e77f926-c24b-4f56-93c4-a816ae74d493,af71c542-d7c3-48b3-9dde-a2d690d01305,production,ak_971235483cf9553cc8ba9eb0216804e12c1ece857a324378cb2d5cd4ada8bb0a,"[""analytics:read"",""chat:write""]",2026-06-08T03:50:23+05:30,2027-05-07T03:50:23+05:30,true,2026-05-07T03:50:23+05:30,2026-06-21T03:50:23+05:30
35d28f5d-03c3-418b-bafa-9cca619027d6,69528e9e-0a1d-496f-a5f2-978b3706fd96,production,ak_6d4822069ad2f569ed98d2a36a06e328547051e4d1079eae1a07938705d4f063,"[""chat:write"",""agents:write""]",2026-03-02T17:46:46+05:30,2027-02-16T17:46:46+05:30,true,2026-02-16T17:46:46+05:30,2026-04-19T17:46:46+05:30
237b403f-aefb-4416-bffb-d461e9fb5a9b,7ad9e7ba-9535-45c1-9e55-8024f95e3a63,mcp-gateway,ak_ff18fffda85ff58d09719384c9a0b1ee9bbc4597fef8387e5a299e1827c354a4,"[""chat:write"",""analytics:read"",""documents:write"",""agents:read""]",2026-01-25T10:56:08+05:30,2026-12-13T10:56:08+05:30,true,2025-12-13T10:56:08+05:30,2026-03-18T10:56:08+05:30
d2b629b0-9dbd-46b4-9473-651dc19db3bb,07b4e730-6df2-43ff-832b-571c778a0bca,analytics-export,ak_338c13dace8a57c9a1240ee5e2c4ec55c44839313b38612376c990b6f33c2ac4,"[""agents:write"",""chat:write""]",2025-10-26T12:02:52+05:30,2026-10-24T12:02:52+05:30,true,2025-10-24T12:02:52+05:30,2025-11-12T12:02:52+05:30
44ee4fb8-1919-49a2-b276-b7099d21152d,24a251a7-36be-4004-82e0-bef0df31cec8,production,ak_4dc995827e80f0817b4ccc08b90193bb43b21d5a284de655f026cd98b42f3d63,"[""analytics:read"",""documents:write"",""chat:write""]",2025-09-04T03:22:27+05:30,,true,2025-08-04T03:22:27+05:30,2025-12-02T03:22:27+05:30
639814c9-7d34-4f2a-91ff-c8fbdd9599b5,536d0a7f-30c5-467e-9d7b-12fc8d2daaf7,mcp-gateway,ak_d398a92bd3c13619119812a1efe5a0d88655c7c33e2c1531398d83f1c3b30636,"[""analytics:read"",""agents:write""]",2026-05-02T08:16:35+05:30,2027-03-16T08:16:35+05:30,true,2026-03-16T08:16:35+05:30,2026-06-19T08:16:35+05:30
5c8b15c2-c5f6-4ca8-abc3-cc3754e653a6,3bd5a102-38b2-4438-a9ad-b4ab7ebef26a,webhook,ak_4d0f02991837c615e251e97aef03b2dcfb7f35a779cb494536365567819567e4,"[""agents:read"",""analytics:read"",""chat:write""]",2026-03-07T12:26:16+05:30,,true,2026-03-06T12:26:16+05:30,2026-05-23T12:26:16+05:30
315cb830-c114-4a8c-b3f1-0543d6d6f57d,7fc5eb82-a746-4545-bd03-e66a49f88c64,analytics-export,ak_d8e4cb813c8dbebb91ee2650acb9d0594fb9ec2fec6b8d0c6e85b95ff38b0a8f,"[""analytics:read"",""agents:write""]",2026-01-23T00:25:35+05:30,,true,2025-12-04T00:25:35+05:30,2026-01-13T00:25:35+05:30
701f0da2-7af8-4a91-8884-c862c593613c,c9b2cf49-74f9-43df-b4e6-ea81c45a8918,staging,ak_a99f1ffff454eb406c35089fa520be26aaa19dd9bbdb855ac6ae7897b3f04e14,"[""agents:read""]",2025-08-13T11:02:52+05:30,2026-07-25T11:02:52+05:30,true,2025-07-25T11:02:52+05:30,2025-11-05T11:02:52+05:30
2895e2d9-259d-48a1-ada5-387bdb6bcfe3,e91e5af0-844a-463f-9c3b-6db082ae1f54,mcp-gateway,ak_7911525365cc62ebf0ebe323614a5f20b01d7f099ba3de2d34c8a15ad5c31ceb,"[""agents:write""]",2026-03-07T14:54:03+05:30,2027-02-24T14:54:03+05:30,true,2026-02-24T14:54:03+05:30,2026-05-17T14:54:03+05:30
11dcf9fd-be30-429a-b026-8e3e0c2d9604,ea160174-93cf-491b-bc1e-8246fd1b5d6d,mcp-gateway,ak_30f34cf8dca35bfdc8d715ff7be6e0eec65332091744a2b9332e1ee676755301,"[""analytics:read"",""agents:write""]",2026-03-26T06:22:26+05:30,2027-03-08T06:22:26+05:30,true,2026-03-08T06:22:26+05:30,2026-03-19T06:22:26+05:30
c131813b-af0d-4bec-a44a-b64441f74496,2e0e97bf-1495-4891-a0ca-fad74974fedb,mcp-gateway,ak_8d515193d39104524625e90a4d6c787a89699ac013e85e4dd89e605f30d76bfe,"[""chat:write"",""documents:write"",""agents:write"",""agents:read""]",2025-08-21T08:06:18+05:30,2026-08-08T08:06:18+05:30,false,2025-08-08T08:06:18+05:30,2025-10-16T08:06:18+05:30
8c2c24c2-09cb-4f76-82b7-c663d106779e,3fe1ab41-536d-4b5f-b60e-96dde9d3a7e0,analytics-export,ak_762d73890c8cc0fe8e053fbfcace4bf64187427004cc739bd51130da6f024675,"[""agents:write"",""documents:write"",""chat:write"",""analytics:read""]",2026-05-03T10:07:02+05:30,2027-03-08T10:07:02+05:30,true,2026-03-08T10:07:02+05:30,2026-05-07T10:07:02+05:30
f07924b0-2007-49e7-bf68-ced50cff7f8a,f6d94580-45b1-4c41-acd7-1d97c8809295,webhook,ak_19efee4ffc41fd235374f3833d2df14bf515ef30d5008e8521f11cd0dba3a2ba,"[""chat:write""]",2026-03-23T01:29:34+05:30,2027-03-17T01:29:34+05:30,true,2026-03-17T01:29:34+05:30,2026-05-03T01:29:34+05:30
b22df38e-1e87-4734-b538-20436884dbe3,805e28f2-8587-432c-b220-233bc33d51f0,webhook,ak_38537684bf7e15815bfdfc6b352c630d8989ef91e4011ddcbdfedddf66253dbd,"[""agents:write"",""analytics:read"",""documents:write""]",,2026-07-02T02:53:49+05:30,true,2025-07-02T02:53:49+05:30,2025-08-22T02:53:49+05:30
